Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
340,Agent 2,2025-04-20,11:32:16.806194,Management,Y,N,71,3.35,3
341,Agent 3,2025-04-20,11:32:36.733149,IT issue,Y,Y,83,13.45,4
342,Agent 1,2025-04-20,11:39:24.282385,Management,Y,Y,99,0.95,5
343,Agent 1,2025-04-20,11:42:32.437383,IT issue,Y,Y,120,0.09,3
344,Agent 1,2025-04-20,11:43:09.969976,Management,Y,Y,118,8.94,4
345,Agent 2,2025-04-20,11:44:46.803196,Management,Y,Y,58,1.08,7
346,Agent 2,2025-04-20,11:48:35.612899,IT issue,Y,Y,13,1.25,7
347,Agent 1,2025-04-20,12:00:37.532188,IT issue,Y,N,87,0.47,2
348,Agent 1,2025-04-20,12:12:22.299561,Management,Y,Y,86,1.44,5
349,Agent 2,2025-04-20,12:13:24.409118,IT issue,Y,Y,79,4.05,5
350,Agent 1,2025-04-20,12:15:40.438381,Management,Y,Y,100,3.1,4
351,Agent 3,2025-04-20,12:16:45.908538,Management,Y,Y,77,2.22,5
352,,2025-04-20,12:17:12.526754,IT issue,N,,,,
353,Agent 2,2025-04-20,12:18:31.172272,Management,Y,Y,12,4.67,10
354,Agent 1,2025-04-20,12:24:08.466939,Management,Y,Y,113,3.32,5
355,Agent 2,2025-04-20,12:25:03.862216,Management,Y,Y,86,2.55,6
356,Agent 1,2025-04-20,12:30:09.068595,Management,Y,Y,40,5.05,8
357,Agent 1,2025-04-20,12:35:54.078361,IT issue,Y,N,95,2.27,1
358,Agent 1,2025-04-20,12:39:38.521459,Management,Y,Y,84,0.25,6
359,Agent 1,2025-04-20,12:43:38.221246,Management,Y,Y,111,1.94,4
360,Agent 1,2025-04-20,12:46:55.548965,Management,Y,Y,44,0.16,10
361,Agent 1,2025-04-20,12:50:52.563785,Management,Y,Y,80,4.99,4
362,Agent 2,2025-04-20,12:53:49.767303,IT issue,Y,Y,30,5.33,9
363,Agent 1,2025-04-20,12:56:39.678296,Management,Y,Y,68,1.25,4
364,Agent 1,2025-04-20,13:05:44.431171,IT issue,Y,N,59,0.83,1
365,Agent 1,2025-04-20,13:06:39.597515,Management,Y,Y,77,4.55,6
366,Agent 2,2025-04-20,13:09:15.404998,IT issue,Y,Y,87,0.42,6
367,Agent 1,2025-04-20,13:30:50.622639,Management,Y,Y,7,3.53,9
368,Agent 1,2025-04-20,13:35:28.341427,Management,Y,Y,58,0.67,9
369,Agent 1,2025-04-20,13:39:52.924589,Management,Y,Y,15,0.94,10
370,Agent 1,2025-04-20,14:15:06.912364,Management,Y,Y,100,0.92,5
371,Agent 1,2025-04-20,14:19:09.495692,IT issue,Y,Y,77,3.74,4
372,Agent 2,2025-04-20,14:21:11.258201,Management,Y,N,24,12.25,2
373,Agent 1,2025-04-20,14:32:37.506342,IT issue,Y,Y,90,1.8,5
374,Agent 1,2025-04-20,14:42:16.278766,IT issue,Y,Y,51,2.39,9
375,Agent 1,2025-04-20,14:49:55.883914,IT issue,Y,Y,77,4.86,5
376,Agent 1,2025-04-20,14:58:19.820404,Management,Y,N,64,5.89,3
377,Agent 1,2025-04-20,15:05:44.181966,Management,Y,Y,46,7.25,5
378,Agent 1,2025-04-20,15:17:23.638256,Management,Y,Y,61,8.29,4
379,Agent 1,2025-04-20,15:30:51.436914,IT issue,Y,N,98,3.21,3
380,Agent 1,2025-04-20,15:37:04.039493,IT issue,Y,Y,106,7.21,5
381,Agent 1,2025-04-20,15:50:52.018120,IT issue,Y,Y,94,7.22,4
382,Agent 2,2025-04-20,15:53:35.351202,IT issue,Y,Y,78,1.44,5
383,Agent 3,2025-04-20,15:53:44.708594,Management,Y,Y,54,3.4,10
384,Agent 1,2025-04-20,15:59:17.047866,Management,Y,Y,44,0.27,9
385,Agent 1,2025-04-20,16:09:54.087629,Management,Y,Y,100,0.12,4
386,Agent 1,2025-04-20,16:10:39.179755,Management,Y,Y,40,6.48,6
387,Agent 2,2025-04-20,16:11:59.412557,Management,Y,N,104,4.27,2
388,Agent 1,2025-04-20,16:17:58.978636,Management,Y,Y,89,0.55,6
389,Agent 1,2025-04-20,16:19:54.931980,IT issue,Y,N,71,0.76,1
390,Agent 2,2025-04-20,16:20:12.420502,IT issue,Y,Y,110,2.2,5
391,Agent 1,2025-04-20,16:23:31.497926,IT issue,Y,N,24,0.67,3
392,Agent 1,2025-04-20,16:40:17.892278,IT issue,Y,Y,46,0.98,8
393,Agent 1,2025-04-20,16:42:28.977404,Management,Y,Y,24,1.66,9
394,Agent 1,2025-04-20,16:47:16.116339,Management,Y,Y,68,6.58,6
395,Agent 2,2025-04-20,16:47:20.654824,Management,Y,Y,61,0.39,4
396,Agent 2,2025-04-20,16:49:38.592979,IT issue,Y,Y,14,3.75,9
397,Agent 3,2025-04-20,16:53:07.107493,Management,Y,Y,6,0.06,10
398,Agent 1,2025-04-20,16:54:56.594300,Management,Y,Y,95,1.22,5
399,Agent 1,2025-04-20,17:04:06.947176,IT issue,Y,Y,69,1.28,5
400,Agent 2,2025-04-20,17:04:45.352235,IT issue,Y,Y,10,0.43,7
401,Agent 1,2025-04-20,17:10:10.254496,Management,Y,Y,23,3.99,8
402,Agent 2,2025-04-20,17:10:32.438845,IT issue,Y,Y,108,4.22,5
403,Agent 1,2025-04-20,17:19:31.682011,Management,Y,Y,29,0.12,7
404,Agent 1,2025-04-20,17:22:55.834447,Management,Y,Y,90,5.32,5
405,Agent 2,2025-04-20,17:25:15.071606,Management,Y,Y,6,0.71,9
406,Agent 2,2025-04-20,17:28:05.034015,Management,Y,Y,31,2.01,7
407,Agent 1,2025-04-20,17:44:24.569979,Management,Y,Y,42,3.03,9
408,Agent 1,2025-04-20,18:00:24.028405,IT issue,Y,N,37,9.24,1
409,Agent 1,2025-04-20,18:14:42.402269,Management,Y,Y,17,0.87,8
410,Agent 1,2025-04-20,18:15:36.173433,Management,Y,Y,44,1.54,9
411,Agent 1,2025-04-20,18:18:33.362948,Management,Y,Y,10,1.45,10
412,Agent 1,2025-04-20,18:20:12.835757,IT issue,Y,N,119,0.44,1
413,Agent 1,2025-04-20,18:22:33.839569,Management,Y,Y,99,5.09,4
414,Agent 2,2025-04-20,18:25:54.796775,Management,Y,Y,28,4.26,7
415,Agent 1,2025-04-20,18:35:06.417326,IT issue,Y,N,120,2.72,2
416,Agent 2,2025-04-20,18:36:19.982052,IT issue,Y,Y,108,3.02,5
417,Agent 1,2025-04-20,18:47:18.613803,IT issue,Y,N,84,0.57,1
418,Agent 1,2025-04-20,18:48:28.407826,IT issue,Y,Y,18,0.98,9
419,Agent 1,2025-04-20,18:50:26.137775,IT issue,Y,N,36,9.42,3
420,Agent 2,2025-04-20,18:50:46.612371,Management,Y,N,70,0.43,2
421,Agent 1,2025-04-20,19:00:27.183388,Management,Y,Y,32,4.02,9
422,Agent 2,2025-04-20,19:00:54.142771,Management,Y,N,106,1.35,3
423,Agent 1,2025-04-20,19:04:47.635560,IT issue,Y,N,36,0.88,1
424,Agent 2,2025-04-20,19:05:31.766560,Management,Y,Y,35,0.3,8
425,Agent 1,2025-04-20,19:13:31.674602,IT issue,Y,N,40,6.06,3
426,Agent 2,2025-04-20,19:15:01.052323,IT issue,Y,Y,17,0.73,10
427,Agent 2,2025-04-20,19:18:58.025327,Management,Y,N,5,3.04,2
428,Agent 1,2025-04-20,19:21:40.805456,IT issue,Y,N,29,9.21,1
429,Agent 2,2025-04-20,19:24:39.706723,IT issue,Y,N,86,0.86,1
430,Agent 2,2025-04-20,19:29:33.462455,IT issue,Y,Y,78,2.16,5
431,Agent 1,2025-04-20,19:43:00.799526,IT issue,Y,Y,45,2.19,10
432,Agent 1,2025-04-20,20:07:24.153283,IT issue,Y,Y,43,1.03,9
433,Agent 1,2025-04-20,20:10:43.126891,Management,Y,Y,58,6.06,4
434,Agent 1,2025-04-20,20:17:19.412501,IT issue,Y,N,52,0.25,2
435,Agent 1,2025-04-20,20:21:13.234055,IT issue,Y,N,50,5.41,2
436,Agent 2,2025-04-20,20:23:43.984318,Management,Y,N,9,2.59,3
437,Agent 3,2025-04-20,20:24:29.311250,IT issue,Y,Y,6,6.53,4
438,Agent 1,2025-04-20,20:29:26.355624,Management,Y,Y,39,5.53,8
439,Agent 1,2025-04-20,20:46:35.969368,Management,Y,N,107,9.96,3
440,Agent 2,2025-04-20,20:49:41.937190,Management,Y,Y,47,0.62,7
441,Agent 2,2025-04-20,20:50:20.485473,Management,Y,N,6,0.85,1
442,Agent 3,2025-04-20,20:50:37.051730,IT issue,Y,Y,119,0.45,4
443,Agent 2,2025-04-20,20:55:53.746917,IT issue,Y,Y,51,4.6,8
444,Agent 1,2025-04-20,21:01:31.731871,Management,Y,N,112,7.85,1
445,Agent 2,2025-04-20,21:04:06.258331,Management,Y,N,109,0.83,3
446,Agent 3,2025-04-20,21:04:31.827043,IT issue,Y,Y,26,2.34,8
447,Agent 1,2025-04-20,21:19:40.955175,IT issue,Y,Y,28,1.45,7
448,Agent 1,2025-04-20,21:26:52.125320,IT issue,Y,N,53,4.43,3
449,Agent 2,2025-04-20,21:28:38.669849,IT issue,Y,Y,98,3.78,5
450,Agent 3,2025-04-20,21:30:24.242470,Management,Y,Y,16,1.17,8
451,Agent 1,2025-04-20,21:36:35.189268,Management,Y,Y,44,0.77,10
452,Agent 1,2025-04-20,21:49:13.874724,Management,Y,Y,82,9.3,6
453,Agent 2,2025-04-20,21:55:45.032804,Management,Y,Y,61,5.52,4
454,Agent 3,2025-04-20,21:57:55.077870,Management,Y,Y,96,8.75,5
455,Agent 1,2025-04-20,22:00:06.332670,IT issue,Y,N,6,0.07,1
456,Agent 1,2025-04-20,22:02:48.186510,Management,Y,Y,92,0.75,6
457,Agent 1,2025-04-20,22:12:33.799738,IT issue,Y,N,115,1.72,2
458,Agent 1,2025-04-20,22:22:16.743080,Management,Y,Y,45,8.31,5
459,Agent 2,2025-04-20,22:22:37.616597,IT issue,Y,Y,109,0.35,4
460,Agent 2,2025-04-20,22:26:17.671679,IT issue,Y,Y,49,0.08,8
461,Agent 1,2025-04-20,22:32:29.863296,Management,Y,Y,21,3.26,7
462,Agent 1,2025-04-20,22:37:35.562239,IT issue,Y,N,49,2.8,1
463,Agent 2,2025-04-20,22:37:56.983494,IT issue,Y,N,77,0.33,2
464,Agent 2,2025-04-20,22:39:16.730926,Management,Y,Y,60,0.27,4
465,Agent 1,2025-04-20,22:46:48.663578,IT issue,Y,Y,49,1.7,8
466,Agent 1,2025-04-20,22:58:07.039342,IT issue,Y,Y,49,4.45,8
467,Agent 2,2025-04-20,23:02:06.220262,Management,Y,N,108,5.15,2
468,Agent 3,2025-04-20,23:02:28.546666,Management,Y,N,9,4.75,2
469,Agent 1,2025-04-20,23:04:46.852052,IT issue,Y,Y,38,2.5,9
470,Agent 1,2025-04-20,23:12:02.963318,Management,Y,Y,52,5.63,10
471,Agent 1,2025-04-20,23:27:41.499930,Management,Y,Y,66,6.69,4
472,Agent 2,2025-04-20,23:31:53.476306,IT issue,Y,Y,7,3.1,7
473,Agent 3,2025-04-20,23:32:48.313664,Management,Y,Y,102,1.71,4
474,Agent 1,2025-04-20,23:35:17.082896,IT issue,Y,Y,120,5.48,1
475,Agent 1,2025-04-20,23:44:04.029991,IT issue,Y,N,99,5.41,1
476,Agent 1,2025-04-20,23:56:28.807855,Management,Y,N,87,14.57,2
477,Agent 2,2025-04-20,23:57:10.870569,Management,Y,N,52,1.39,1
478,Agent 2,2025-04-20,23:58:49.503872,Management,Y,N,100,0.16,2
479,Agent 2,2025-04-20,23:59:53.758197,Management,Y,N,7,10.72,2
480,Agent 3,2025-04-21,00:01:04.646656,Management,Y,Y,14,1.81,8
481,Agent 3,2025-04-21,00:03:34.079211,IT issue,Y,Y,20,5.86,9
482,,2025-04-21,00:04:08.260210,Management,N,,,,
483,,2025-04-21,00:04:52.047756,IT issue,N,,,,
484,,2025-04-21,00:07:31.705320,Management,N,,,,
485,Agent 1,2025-04-21,00:13:42.904715,IT issue,Y,Y,75,3.51,6
486,Agent 1,2025-04-21,00:17:25.425862,IT issue,Y,N,110,9.17,3
487,Agent 2,2025-04-21,00:25:52.894763,IT issue,Y,Y,77,1.56,5
488,Agent 1,2025-04-21,00:31:06.226991,Management,Y,N,42,8.43,1
489,Agent 2,2025-04-21,00:32:24.987592,Management,Y,Y,53,3.86,8
490,Agent 3,2025-04-21,00:35:52.972897,IT issue,Y,Y,52,6.64,5
491,Agent 1,2025-04-21,00:47:50.322320,Management,Y,Y,41,0.24,9
492,Agent 1,2025-04-21,00:53:31.394217,IT issue,Y,Y,24,5.08,7
493,Agent 2,2025-04-21,00:53:45.784991,IT issue,Y,Y,66,1.61,4
494,Agent 2,2025-04-21,00:55:37.721324,IT issue,Y,Y,58,2.95,7
495,Agent 1,2025-04-21,00:59:04.897537,IT issue,Y,N,101,11.22,3
496,Agent 2,2025-04-21,01:07:20.931626,Management,Y,N,94,4.85,1
497,Agent 1,2025-04-21,01:12:06.811565,IT issue,Y,Y,116,1.55,6
498,Agent 1,2025-04-21,01:14:55.466781,IT issue,Y,Y,38,0.09,8
499,Agent 1,2025-04-21,01:21:25.888224,Management,Y,Y,60,3.94,6
500,Agent 2,2025-04-21,01:24:17.575349,Management,Y,N,28,3.37,3
